,band,ccdVisitId,coord_ra,coord_dec,objectId,psfFlux,psfFluxErr,psfMag,ccdVisitId2,band2,expMidptMJD,zeroPoint
209,r,942694008,62.4625692,-44.1133595,1251384969897480052,487.516516,194.0541975,24.68002666690765,942694008,r,60960.3374572,32.1785
210,r,1006008168,62.4625692,-44.1133595,1251384969897480052,1139.3139976,264.4762596,23.758391417125132,1006008168,r,61066.0626412,32.1359
211,r,964110044,62.4625692,-44.1133595,1251384969897480052,120.4769516,107.4671558,26.197740074638972,964110044,r,60998.1706512,32.1777
212,r,638949114,62.4625692,-44.1133595,1251384969897480052,174.6178725,137.6289582,25.794778268545056,638949114,r,60531.3885322,32.1696
213,r,1189102041,62.4625692,-44.1133595,1251384969897480052,141.0128322,126.0049306,26.026853411622668,1189102041,r,61323.1876552,32.1761
214,r,1189073059,62.4625692,-44.1133595,1251384969897480052,149.6112048,124.0665625,25.96258969932419,1189073059,r,61323.1746572,32.1755
215,r,193036122,62.4625692,-44.1133595,1251384969897480052,288.249783,175.7781573,25.25057752744602,193036122,r,59839.2824832,32.1745
216,r,963998017,62.4625692,-44.1133595,1251384969897480052,89.9452023,112.0142674,26.515054992697273,963998017,r,60998.1183232,32.1776
217,r,1155624148,62.4625692,-44.1133595,1251384969897480052,200.4120329,125.0064718,25.645190516578012,1155624148,r,61272.3491612,32.1726
218,r,1188644047,62.4625692,-44.1133595,1251384969897480052,-34.1025393,112.0334557,,1188644047,r,61322.3598032,32.1761
219,r,755205124,62.4625692,-44.1133595,1251384969897480052,-50.6596355,245.6993126,,755205124,r,60695.1925192,32.168
220,y,246653013,62.4625692,-44.1133595,1251384969897480052,-1719.7465006,1157.4490154,,246653013,y,59920.0875342,30.636
221,u,963902035,62.4625692,-44.1133595,1251384969897480052,235.8847207,201.6620938,25.468250473459868,963902035,u,60998.0695872,30.479
222,u,1168314163,62.4625692,-44.1133595,1251384969897480052,-322.9172942,175.6628052,,1168314163,u,61297.2892992,30.4799
223,u,1188300113,62.4625692,-44.1133595,1251384969897480052,327.9951947,210.0893277,25.110331297203736,1188300113,u,61322.1869182,30.4757
224,y,1039029036,62.4625692,-44.1133595,1251384969897480052,778.7822389,1019.5738218,24.171459904165584,1039029036,y,61108.0216682,30.6364
225,u,677662155,62.4625692,-44.1133595,1251384969897480052,246.0073175,180.1340547,25.422629936483354,677662155,u,60585.2017922,30.4861
226,y,904728164,62.4625692,-44.1133595,1251384969897480052,837.3916904,1116.5821108,24.09267838252925,904728164,y,60899.3769272,30.636
227,u,948941053,62.4625692,-44.1133595,1251384969897480052,-19.2616664,231.8064366,,948941053,u,60970.1382022,30.4719
228,y,937668090,62.4625692,-44.1133595,1251384969897480052,561.8836098,1350.3110629,24.525884090332404,937668090,y,60954.3511812,30.6294
229,y,647642118,62.4625692,-44.1133595,1251384969897480052,-1220.5328997,1342.9102506,,647642118,y,60541.3506322,30.6296
230,u,466723145,62.4625692,-44.1133595,1251384969897480052,-220.6674895,275.9202012,,466723145,u,60261.0786692,30.4592
231,y,709294131,62.4625692,-44.1133595,1251384969897480052,1012.3681061,1345.1576221,23.886653863552738,709294131,y,60627.1102852,30.6251
232,u,660279020,62.4625692,-44.1133595,1251384969897480052,250.8141866,178.1615538,25.40161975624755,660279020,u,60557.2808162,30.4784
233,y,738937141,62.4625692,-44.1133595,1251384969897480052,531.3267477,883.7992401,24.586595801435344,738937141,y,60672.0524122,30.6344
234,y,647640158,62.4625692,-44.1133595,1251384969897480052,1243.6350721,1376.3038738,23.663267596990412,647640158,y,60541.3497282,30.6262
235,u,1188283030,62.4625692,-44.1133595,1251384969897480052,-376.2480702,200.4615436,,1188283030,u,61322.1790312,30.4779
236,y,751865020,62.4625692,-44.1133595,1251384969897480052,-262.6868565,1228.7852063,,751865020,y,60690.1731682,30.6344
237,u,963903172,62.4625692,-44.1133595,1251384969897480052,93.499808,201.6901576,26.47297320235416,963903172,u,60998.0700362,30.4815
238,u,948985119,62.4625692,-44.1133595,1251384969897480052,141.9533863,225.9151748,26.019635607284147,948985119,u,60970.1579432,30.4758
239,u,180009186,62.4625692,-44.1133595,1251384969897480052,-248.3878028,226.1777294,,180009186,u,59819.2946332,30.4742
240,u,1168300163,62.4625692,-44.1133595,1251384969897480052,27.9696723,183.4473968,27.783281554766162,1168300163,u,61297.2830082,30.4795
241,u,217722047,62.4625692,-44.1133595,1251384969897480052,197.0340029,158.0122895,25.66364704884039,217722047,u,59874.2225572,30.4825
242,u,179238133,62.4625692,-44.1133595,1251384969897480052,122.1797137,175.1728048,26.182502242179606,179238133,u,59818.3869242,30.4817
243,u,948986092,62.4625692,-44.1133595,1251384969897480052,180.4676926,225.6026145,25.759001335938475,948986092,u,60970.1583922,30.4714
244,y,904750157,62.4625692,-44.1133595,1251384969897480052,590.2384175,1085.9007221,24.472431316278282,904750157,y,60899.3867972,30.6356
245,u,200908087,62.4625692,-44.1133595,1251384969897480052,201.4800798,191.0960683,25.63941971450935,200908087,u,59851.2883982,30.4737
246,u,3034159,62.4625692,-44.1133595,1251384969897480052,-360.2646829,195.5054319,,3034159,u,59584.1123332,30.4786
247,y,515068028,62.4625692,-44.1133595,1251384969897480052,-567.597477,1636.4682197,,515068028,y,60334.1634262,30.6176
248,u,1168301061,62.4625692,-44.1133595,1251384969897480052,-87.0245351,185.8092338,,1168301061,u,61297.2834572,30.4783
249,u,760295180,62.4625692,-44.1133595,1251384969897480052,-74.7137904,162.8826051,,760295180,u,60702.1126702,30.479
250,u,677659072,62.4625692,-44.1133595,1251384969897480052,-145.3238924,176.3884226,,677659072,u,60585.2004502,30.4811
251,y,647639062,62.4625692,-44.1133595,1251384969897480052,-355.9715867,1390.7493351,,647639062,y,60541.3492792,30.6239
252,u,1188299135,62.4625692,-44.1133595,1251384969897480052,96.4409307,201.9627657,26.439346517824703,1188299135,u,61322.1864712,30.4748
253,y,994294050,62.4625692,-44.1133595,1251384969897480052,-2108.6455037,1358.2451872,,994294050,y,61044.1466462,30.6215
254,u,433070080,62.4625692,-44.1133595,1251384969897480052,297.2839867,227.1989777,25.21707120895138,433070080,u,60200.2522912,30.4743
255,u,963900071,62.4625692,-44.1133595,1251384969897480052,-133.3305722,201.8631847,,963900071,u,60998.0686642,30.472
256,y,535911141,62.4625692,-44.1133595,1251384969897480052,358.7625842,1330.985134,25.01298214095661,535911141,y,60366.0554502,30.6287
257,z,1213171183,62.4625692,-44.1133595,1251384969897480052,-121.8484542,761.496275,,1213171183,z,61366.0922122,31.4403
258,z,1198432140,62.4625692,-44.1133595,1251384969897480052,1853.763393,586.607511,23.229864245694493,1198432140,z,61336.1412742,31.4598
259,z,806358046,62.4625692,-44.1133595,1251384969897480052,-561.2676623,453.1607838,,806358046,z,60763.9912772,31.4646
260,z,208722040,62.4625692,-44.1133595,1251384969897480052,617.6534081,560.3500858,24.42313789469785,208722040,z,59862.1944452,31.4649
261,z,8002081,62.4625692,-44.1133595,1251384969897480052,288.7478206,451.0347283,25.248703212597686,8002081,z,59591.0833262,31.4627
262,z,718761180,62.4625692,-44.1133595,1251384969897480052,1006.1224066,421.7544657,23.89337294761127,718761180,z,60643.0393762,31.462
263,z,538456043,62.4625692,-44.1133595,1251384969897480052,314.7488582,456.0972139,25.155089591718546,538456043,z,60369.0446042,31.4586
264,z,204770165,62.4625692,-44.1133595,1251384969897480052,65.7012885,446.9179824,26.85606528298971,204770165,z,59857.3857202,31.4648
265,z,1016663005,62.4625692,-44.1133595,1251384969897480052,441.0493988,408.8660195,24.788781913945062,1016663005,z,61080.0420042,31.4615
266,z,903621175,62.4625692,-44.1133595,1251384969897480052,863.926619,549.9914741,24.058807861154605,903621175,z,60898.3267142,31.4631
267,z,712236029,62.4625692,-44.1133595,1251384969897480052,1210.9176067,799.9997874,23.692213515331634,712236029,z,60631.0697042,31.4421
268,z,712465064,62.4625692,-44.1133595,1251384969897480052,-939.994469,689.5673642,,712465064,z,60631.1838202,31.451
269,z,712235120,62.4625692,-44.1133595,1251384969897480052,33.0258423,778.0148382,27.602865243021114,712235120,z,60631.0692572,31.4457
270,z,1472171,62.4625692,-44.1133595,1251384969897480052,970.1268957,610.9455068,23.932928637278096,1472171,z,59582.0415662,31.4514
271,z,1200264034,62.4625692,-44.1133595,1251384969897480052,-668.9678627,589.6287088,,1200264034,z,61338.2424302,31.462
272,z,690896112,62.4625692,-44.1133595,1251384969897480052,499.5308995,483.1937913,24.653594106096044,690896112,z,60601.2756592,31.4649
273,z,460004012,62.4625692,-44.1133595,1251384969897480052,1023.9938308,547.3532084,23.874256649556692,460004012,z,60244.1873002,31.461
274,z,208817120,62.4625692,-44.1133595,1251384969897480052,-300.3414385,477.6874696,,208817120,z,59862.2384342,31.4653
275,z,537609086,62.4625692,-44.1133595,1251384969897480052,1811.73604,621.0307204,23.25476269093331,537609086,z,60368.0442942,31.4465
276,z,939149015,62.4625692,-44.1133595,1251384969897480052,649.3169335,631.5822201,24.368858177595122,939149015,z,60956.2447362,31.4582
277,z,1198394083,62.4625692,-44.1133595,1251384969897480052,805.8190249,575.3521834,24.134406208491114,1198394083,z,61336.1242042,31.462
278,z,240856039,62.4625692,-44.1133595,1251384969897480052,163.9393012,590.0105556,25.863292301122016,240856039,z,59912.0600962,31.4457
279,z,895871072,62.4625692,-44.1133595,1251384969897480052,489.6133533,710.4689427,24.675366865302568,895871072,z,60889.4388082,31.4641
280,z,524660021,62.4625692,-44.1133595,1251384969897480052,1498.2746391,501.24891,23.46102142901915,524660021,z,60351.0330382,31.4539
281,z,1197636035,62.4625692,-44.1133595,1251384969897480052,119.4406519,470.8751624,26.207119587307538,1197636035,z,61334.1371562,31.4613
282,z,783748093,62.4625692,-44.1133595,1251384969897480052,1254.2852947,616.1981629,23.6540091734727,783748093,z,60733.0146222,31.4547
283,z,970356182,62.4625692,-44.1133595,1251384969897480052,-65.855035,579.3343675,,970356182,z,61009.0269632,31.4645
284,z,1227937127,62.4625692,-44.1133595,1251384969897480052,-569.4816583,416.4103116,,1227937127,z,61388.0548712,31.4592
285,z,970352066,62.4625692,-44.1133595,1251384969897480052,127.0802319,655.6985649,26.139805003324874,970352066,z,61009.0251802,31.4643
286,z,208686056,62.4625692,-44.1133595,1251384969897480052,160.4110942,574.2199175,25.886913996874913,208686056,z,59862.1773122,31.4647
287,z,496196049,62.4625692,-44.1133595,1251384969897480052,260.5713329,365.5644232,25.36018341369372,496196049,z,60308.0829932,31.4636
288,z,308744022,62.4625692,-44.1133595,1251384969897480052,14.0733468,755.1742472,28.52900652543776,308744022,z,60012.0089332,31.445
289,y,267498029,62.4625692,-44.1133595,1251384969897480052,1174.7821614,1060.6397459,23.72510664172048,267498029,y,59952.0789642,30.6373
290,y,475630007,62.4625692,-44.1133595,1251384969897480052,664.6107995,1849.6980704,24.3435815149817,475630007,y,60274.0726202,30.5968
291,y,553242124,62.4625692,-44.1133595,1251384969897480052,4706.5093384,1748.621897,22.218252688178985,553242124,y,60393.0200582,30.6004
292,y,553231154,62.4625692,-44.1133595,1251384969897480052,2122.8732965,1678.5575343,23.08268981471805,553231154,y,60393.0151512,30.6085
293,y,16868151,62.4625692,-44.1133595,1251384969897480052,235.9738797,1987.3034442,25.46784016768034,16868151,y,59603.0324822,30.6311
294,y,937732044,62.4625692,-44.1133595,1251384969897480052,-242.5471376,1505.3923981,,937732044,y,60954.3826942,30.6204
295,y,709943046,62.4625692,-44.1133595,1251384969897480052,1135.1024695,1558.303672,23.76241232871088,709943046,y,60628.0626942,30.6208
296,y,1136116065,62.4625692,-44.1133595,1251384969897480052,-1502.5460396,1505.3269056,,1136116065,y,61249.3678592,30.6169
297,y,407937176,62.4625692,-44.1133595,1251384969897480052,-252.1765976,1286.3201639,,407937176,y,60159.3533062,30.6319
298,y,12475004,62.4625692,-44.1133595,1251384969897480052,1312.1969881,1285.5146579,23.605002408546042,12475004,y,59597.0936742,30.6287
299,y,1032264107,62.4625692,-44.1133595,1251384969897480052,1088.259914,1726.2685624,23.808168419372237,1032264107,y,61100.0701512,30.5974
300,y,407935119,62.4625692,-44.1133595,1251384969897480052,1755.9341669,1324.7552761,23.288729426496218,407935119,y,60159.3524132,30.6289
301,y,976549098,62.4625692,-44.1133595,1251384969897480052,1372.7461663,2522.6229883,23.556024401202862,976549098,y,61019.0276992,30.6218
302,y,936431064,62.4625692,-44.1133595,1251384969897480052,52.8196298,1368.3399141,27.09301161745832,936431064,y,60952.1887502,30.624
303,y,809100042,62.4625692,-44.1133595,1251384969897480052,-272.2920092,1262.0404558,,809100042,y,60767.9915082,30.6279
304,y,751851054,62.4625692,-44.1133595,1251384969897480052,-1315.4848235,1215.1982294,,751851054,y,60690.1666782,30.6347
305,y,668150186,62.4625692,-44.1133595,1251384969897480052,-602.1013279,1209.740571,,668150186,y,60571.2872572,30.6354
306,y,1199187124,62.4625692,-44.1133595,1251384969897480052,1610.3437828,1583.9377615,23.382703497754267,1199187124,y,61337.1178402,30.6138
307,y,443088028,62.4625692,-44.1133595,1251384969897480052,2515.7519173,1639.9084436,22.898330469135832,443088028,y,60215.2183092,30.6151
308,y,330603130,62.4625692,-44.1133595,1251384969897480052,-334.8310715,1507.2655707,,330603130,y,60039.9850622,30.6329
309,y,985675020,62.4625692,-44.1133595,1251384969897480052,362.8726237,1020.1012893,25.000614487906574,985675020,y,61032.0513982,30.635
310,z,259018153,62.4625692,-44.1133595,1251384969897480052,127.4597249,477.9542259,26.136567558013613,259018153,z,59939.0482272,31.4558
311,z,444038171,62.4625692,-44.1133595,1251384969897480052,-606.7384354,550.3915624,,444038171,z,60216.3193482,31.4637
312,y,252231064,62.4625692,-44.1133595,1251384969897480052,2041.6428439,1029.3147846,23.12505057297075,252231064,y,59929.0546852,30.634
313,y,1141231116,62.4625692,-44.1133595,1251384969897480052,-322.0650498,1418.0603532,,1141231116,y,61254.3580932,30.6222
314,z,712268074,62.4625692,-44.1133595,1251384969897480052,631.0763086,790.9191058,24.39979530870352,712268074,z,60631.0857602,31.4464
315,y,879135068,62.4625692,-44.1133595,1251384969897480052,1271.2061553,1382.6370149,23.63946003225194,879135068,y,60870.4047452,30.6236
316,y,306218147,62.4625692,-44.1133595,1251384969897480052,2386.7432413,1779.1427472,22.95548574645491,306218147,y,60009.0613732,30.5961
317,y,1199195150,62.4625692,-44.1133595,1251384969897480052,454.1378992,1577.7789221,24.757030633451638,1199195150,y,61337.1214122,30.614
318,y,53397003,62.4625692,-44.1133595,1251384969897480052,-526.2362663,1750.4166463,,53397003,y,59650.0026472,30.6235
319,y,646755176,62.4625692,-44.1133595,1251384969897480052,1753.7168776,1135.3289655,23.29010129598364,646755176,y,60540.4146072,30.6345
320,y,500118145,62.4625692,-44.1133595,1251384969897480052,-335.6334442,1041.861608,,500118145,y,60314.0534392,30.6357
321,y,1199194015,62.4625692,-44.1133595,1251384969897480052,-1168.5388844,1545.8268541,,1199194015,y,61337.1209652,30.6172
322,i,1160487177,62.4625692,-44.1133595,1251384969897480052,-296.1429997,422.3840053,,1160487177,i,61277.3248842,31.839
323,i,976151145,62.4625692,-44.1133595,1251384969897480052,223.0807859,284.7691588,25.528844585462036,976151145,i,61017.1731642,31.8522
324,i,230720033,62.4625692,-44.1133595,1251384969897480052,384.5023828,224.7289691,24.93775241121889,230720033,i,59898.0966032,31.8467
325,i,410068102,62.4625692,-44.1133595,1251384969897480052,187.7971562,339.3474249,25.715777471282312,410068102,i,60161.4137322,31.8477
326,i,1197992067,62.4625692,-44.1133595,1251384969897480052,373.7052999,188.7171125,24.968676857322635,1197992067,i,61334.3149242,31.8522
327,i,915633004,62.4625692,-44.1133595,1251384969897480052,-398.0221275,243.7895282,,915633004,i,60912.2886272,31.844
328,i,692709120,62.4625692,-44.1133595,1251384969897480052,269.0302501,277.1391525,25.325497211584278,692709120,i,60603.3555822,31.8524
329,i,752979187,62.4625692,-44.1133595,1251384969897480052,596.3152631,310.2915894,24.461310186113796,752979187,i,60692.1812502,31.8518
330,i,243870067,62.4625692,-44.1133595,1251384969897480052,-165.7685531,282.3913051,,243870067,i,59916.1235492,31.8512
331,i,966822143,62.4625692,-44.1133595,1251384969897480052,150.3875694,247.3975331,25.956970149455596,966822143,i,61003.0663112,31.8464
332,i,1157656010,62.4625692,-44.1133595,1251384969897480052,400.8536475,238.5837315,24.892535400648484,1157656010,i,61274.3857902,31.8442
333,i,880194045,62.4625692,-44.1133595,1251384969897480052,-155.3166892,362.7857483,,880194045,i,60871.4136712,31.8473
334,i,966821164,62.4625692,-44.1133595,1251384969897480052,236.9182424,251.8294689,25.463503744682797,966821164,i,61003.0658612,31.8416
335,i,976303018,62.4625692,-44.1133595,1251384969897480052,-12.1954457,299.1435048,,976303018,i,61017.2450282,31.8507
336,i,880193042,62.4625692,-44.1133595,1251384969897480052,113.6126853,375.8152517,26.261432938106942,880193042,i,60871.4132242,31.8427
337,i,1203420042,62.4625692,-44.1133595,1251384969897480052,709.3248103,189.8773779,24.272887123542557,1203420042,i,61344.2294922,31.8513
338,i,497010129,62.4625692,-44.1133595,1251384969897480052,162.7615193,346.5217482,25.871120662177642,497010129,i,60309.2386352,31.8487
339,i,491601006,62.4625692,-44.1133595,1251384969897480052,677.4782592,380.2857339,24.322761592687286,491601006,i,60301.2318022,31.8454
340,i,924038125,62.4625692,-44.1133595,1251384969897480052,343.7722184,252.0732198,25.05932305823739,924038125,i,60937.2420972,31.8453
341,i,752189022,62.4625692,-44.1133595,1251384969897480052,155.8397497,333.6526691,25.91830439500342,752189022,i,60691.1589002,31.8495
